Row,Primary Type,Arrest,District,Year,Latitude,Longitude,min_distance2police,Values,date_column
2328297,WEAPONS VIOLATION,True,9.0,2011,41.795541395,-87.65248493200001,0.011513711268524214,1,2011-01-01 00:18:00
2328300,CRIMINAL TRESPASS,True,24.0,2011,42.003492628000004,-87.6643783,0.02095018435370969,1,2011-01-01 00:55:00
2328302,BATTERY,True,5.0,2011,41.695247013,-87.62911019200001,0.02514607370546949,1,2011-01-01 01:10:00
2328303,WEAPONS VIOLATION,True,6.0,2011,41.756075079,-87.604084316,0.00566037892865881,1,2011-01-01 00:28:00
2328304,BATTERY,False,2.0,2011,41.79470796,-87.62182855100001,0.009907153350375479,1,2011-01-01 01:50:00
2328305,WEAPONS VIOLATION,True,22.0,2011,41.730812113,-87.640177864,0.03358704838637556,1,2011-01-01 00:48:00
2328307,ASSAULT,True,8.0,2011,41.776780251999995,-87.69333412299999,0.020302690637654615,1,2011-01-01 00:50:00
2328308,WEAPONS VIOLATION,True,11.0,2011,41.87613646,-87.72875403799999,0.02156555734915602,1,2011-01-01 00:40:00
2328310,BATTERY,True,22.0,2011,41.709620136,-87.650202406,0.021716700530722412,1,2011-01-01 00:10:00
2328312,NARCOTICS,True,24.0,2011,41.994546335,-87.68977752100001,0.008923400090580859,1,2011-01-01 01:52:00
2328314,CRIMINAL TRESPASS,True,9.0,2011,41.801533125,-87.648951958,0.010957780752929733,1,2011-01-01 01:35:00
2328315,ASSAULT,True,11.0,2011,41.878829325,-87.728897569,0.008969432797220839,1,2011-01-01 00:12:00
2328316,WEAPONS VIOLATION,True,15.0,2011,41.897734608,-87.746926916,0.013532897970324514,1,2011-01-01 00:29:00
2328317,NARCOTICS,True,11.0,2011,41.898719615,-87.744747065,0.009395225435756398,1,2011-01-01 02:15:00
2328318,NARCOTICS,True,4.0,2011,41.727366053000004,-87.573046956,0.013325342756069404,1,2011-01-01 02:25:00
2328319,BATTERY,False,3.0,2011,41.768385479,-87.61533059700001,0.029346821959601553,1,2011-01-01 01:45:00
2328320,WEAPONS VIOLATION,True,5.0,2011,41.664559915,-87.63181624399999,0.02331264950829115,1,2011-01-01 00:45:00
2328321,BATTERY,True,12.0,2011,41.903275655,-87.671758418,0.04560284068068615,1,2011-01-01 02:00:00
2328322,BATTERY,False,8.0,2011,41.787429902,-87.686305297,0.011416866837733637,1,2011-01-01 02:00:00
2328325,NARCOTICS,True,10.0,2011,41.850706229000004,-87.69541662799999,0.018887362066502676,1,2011-01-01 01:50:00
2328326,CRIMINAL DAMAGE,True,19.0,2011,41.947317986,-87.64978793600001,0.02717844897802404,1,2011-01-01 01:07:00
2328331,CRIMINAL DAMAGE,False,10.0,2011,41.845653546,-87.706290015,0.031065562912353375,1,2011-01-01 00:10:00
2328333,ROBBERY,False,7.0,2011,41.762929162,-87.644355406,0.02422997661822569,1,2011-01-01 01:00:00
2328335,BATTERY,False,19.0,2011,41.94225191,-87.642865659,0.030933784136308467,1,2011-01-01 01:25:00
2328336,BATTERY,True,25.0,2011,41.939117466999996,-87.725266895,0.014662605512334928,1,2011-01-01 02:18:00
2328339,BATTERY,False,3.0,2011,41.776126078000004,-87.596099645,0.025006797830740876,1,2011-01-01 00:02:00
2328340,ASSAULT,True,3.0,2011,41.763968536,-87.590934926,0.005241516470406012,1,2011-01-01 02:00:00
2328341,LIQUOR LAW VIOLATION,True,24.0,2011,41.998180999,-87.661281141,0.028684680672820293,1,2011-01-01 02:40:00
2328342,WEAPONS VIOLATION,True,11.0,2011,41.895951677,-87.72856718700001,0.04034040831949743,1,2011-01-01 00:45:00
2328343,CRIMINAL DAMAGE,False,11.0,2011,41.877454917,-87.69450809,0.0027156831372433035,1,2011-01-01 02:00:00
2328346,BURGLARY,False,2.0,2011,41.788431089,-87.619063489,0.03160507122524774,1,2011-01-01 02:00:00
2328348,WEAPONS VIOLATION,True,3.0,2011,41.780381971,-87.60765868700001,0.012699620429000599,1,2011-01-01 00:56:00
2328350,NARCOTICS,True,25.0,2011,41.919600105,-87.75601922700001,0.013235560050465412,1,2011-01-01 02:10:00
2328351,WEAPONS VIOLATION,True,8.0,2011,41.77491953,-87.68841073799999,0.015522538418228364,1,2011-01-01 01:33:00
2328354,PUBLIC PEACE VIOLATION,True,19.0,2011,41.944852176,-87.654622226,0.015824111268766285,1,2011-01-01 02:15:00
2328355,CRIMINAL DAMAGE,False,12.0,2011,41.876452403,-87.65186916299999,0.0064834013598308975,1,2011-01-01 00:45:00
2328356,BATTERY,True,7.0,2011,41.791660348,-87.66452455,0.029695049310446222,1,2011-01-01 02:05:00
2328357,BATTERY,False,17.0,2011,41.968064500000004,-87.744421715,0.0064834013598308975,1,2011-01-01 01:30:00
2328358,CRIMINAL DAMAGE,False,14.0,2011,41.911790978,-87.677493635,0.01854268805815242,1,2011-01-01 01:45:00
2328359,BATTERY,True,8.0,2011,41.767501925,-87.689430775,0.013781290519836073,1,2011-01-01 00:25:00
2328360,CRIMINAL DAMAGE,False,12.0,2011,41.877788726,-87.647239316,0.030044421297868253,1,2011-01-01 03:00:00
2328361,BATTERY,True,2.0,2011,41.797635964,-87.620919662,0.01909635232823788,1,2011-01-01 02:30:00
2328362,OTHER OFFENSE,False,2.0,2011,41.816888765,-87.60025459399999,0.019208700784812235,1,2011-01-01 01:44:00
2328363,BATTERY,False,18.0,2011,41.896561044,-87.63658497799999,0.018960168302200327,1,2011-01-01 01:00:00
2328364,BATTERY,True,8.0,2011,41.773791399000004,-87.68398615299999,0.0114882808335678,1,2011-01-01 02:06:00
2328366,BATTERY,False,1.0,2011,41.872709056,-87.62418785700001,0.028803463357835027,1,2011-01-01 00:20:00
2328367,PUBLIC PEACE VIOLATION,True,12.0,2011,41.865192955,-87.65981215,0.03078174360200904,1,2011-01-01 02:19:00
2328369,WEAPONS VIOLATION,True,11.0,2011,41.870824378,-87.718564105,0.019028126314954007,1,2011-01-01 01:10:00
2328371,PUBLIC PEACE VIOLATION,True,19.0,2011,41.962144678,-87.666068447,0.020317988774369168,1,2011-01-01 02:23:00
2328372,CRIMINAL DAMAGE,True,4.0,2011,41.688225442,-87.53959844399999,0.010321843397762716,1,2011-01-01 02:42:00
2328373,NARCOTICS,True,1.0,2011,41.888165132,-87.62293721200001,0.026089844415496517,1,2011-01-01 02:15:00
2328374,WEAPONS VIOLATION,True,7.0,2011,41.780321685,-87.672715779,0.014226810152380222,1,2011-01-01 01:02:00
2328375,BATTERY,False,2.0,2011,41.795194643,-87.588638369,0.022421877935540683,1,2011-01-01 01:50:00
2328376,BATTERY,False,19.0,2011,41.933110866,-87.65948396200001,0.036504768731709054,1,2011-01-01 03:00:00
2328377,BATTERY,True,10.0,2011,41.854574801999995,-87.701221834,0.013103035616688628,1,2011-01-01 02:00:00
2328378,LIQUOR LAW VIOLATION,True,24.0,2011,41.998179332,-87.66146510200001,0.019356792533544494,1,2011-01-01 02:20:00
2328379,BATTERY,False,16.0,2011,41.940398406999996,-87.805591348,0.021054838851707648,1,2011-01-01 01:11:00
2328380,BATTERY,False,16.0,2011,41.974360754,-87.84398378,0.004601602416419177,1,2011-01-01 02:00:00
2328381,BATTERY,False,16.0,2011,41.951657689,-87.766949806,0.03232178187771012,1,2011-01-01 01:25:00
2328382,BATTERY,False,16.0,2011,41.94876185,-87.755248886,0.016560771878300812,1,2011-01-01 01:00:00
2328383,CRIMINAL DAMAGE,False,16.0,2011,41.970695908,-87.773433412,0.01206401795469024,1,2011-01-01 00:46:00
2328384,NARCOTICS,True,12.0,2011,41.877954447,-87.646499478,0.0272732127033005,1,2011-01-01 03:20:00
2328385,NARCOTICS,True,3.0,2011,41.7675148,-87.59103333600001,0.018362487714609466,1,2011-01-01 02:40:00
2328386,BATTERY,True,19.0,2011,41.955699775999996,-87.654576994,0.03482391735889537,1,2011-01-01 02:00:00
2328387,CRIMINAL DAMAGE,True,14.0,2011,41.921715143,-87.668606344,0.032108763248574666,1,2011-01-01 02:30:00
2328388,NARCOTICS,True,6.0,2011,41.757905405,-87.61145245600001,0.004977773658749058,1,2011-01-01 03:10:00
2328390,ASSAULT,False,14.0,2011,41.918708554,-87.69048496100001,0.013332446226239577,1,2011-01-01 02:55:00
2328392,BATTERY,False,7.0,2011,41.791660348,-87.66452455,0.022966452474761336,1,2011-01-01 00:30:00
2328393,BATTERY,False,7.0,2011,41.768727336,-87.652090375,0.014128978629906166,1,2011-01-01 01:45:00
2328394,ROBBERY,False,1.0,2011,41.882776628,-87.625350811,0.04321938742609099,1,2011-01-01 03:00:00
2328396,WEAPONS VIOLATION,True,5.0,2011,41.709914481999995,-87.622269941,0.020935988145701207,1,2011-01-01 00:18:00
2328397,BATTERY,True,7.0,2011,41.762318309,-87.65283259899999,0.009913368469796695,1,2011-01-01 03:05:00
2328399,WEAPONS VIOLATION,True,8.0,2011,41.774806938000005,-87.69084614299999,0.015637465569314887,1,2011-01-01 00:15:00
2328400,BATTERY,False,12.0,2011,41.885853179,-87.66429956299999,0.02526763144311096,1,2011-01-01 02:30:00
2328401,CRIMINAL DAMAGE,False,3.0,2011,41.785161229,-87.620603115,0.02891634195478133,1,2011-01-01 00:30:00
2328402,BATTERY,False,12.0,2011,41.896085375,-87.666473716,0.021322857712594703,1,2011-01-01 02:50:00
2328403,THEFT,False,18.0,2011,41.910906593,-87.649147871,0.021292621199638737,1,2011-01-01 03:30:00
2328404,LIQUOR LAW VIOLATION,True,18.0,2011,41.891004201,-87.63256498700001,0.03850170658141313,1,2011-01-01 01:36:00
2328405,BATTERY,True,3.0,2011,41.764774022,-87.623284683,0.007357742967077535,1,2011-01-01 01:05:00
2328406,BATTERY,True,18.0,2011,41.90915891,-87.65105851700001,0.025504442945116505,1,2011-01-01 03:20:00
2328408,BATTERY,False,3.0,2011,41.773238981999995,-87.59565613,0.01550733776500545,1,2011-01-01 00:02:00
2328410,BATTERY,False,1.0,2011,41.872709056,-87.62418785700001,0.017552232627692805,1,2011-01-01 03:00:00
2328411,BATTERY,False,12.0,2011,41.885386969,-87.663882101,0.018367912349395395,1,2011-01-01 02:10:00
